257.0,1209
258.0,995
259.0,1199
260.0,1135
261.0,1054
262.0,1059
263.0,1255
264.0,1010
265.0,748
266.0,1078
267.0,805
268.0,820
269.0,1133
270.0,1108
271.0,858
272.0,874
273.0,1045
274.0,757
275.0,694
276.0,797
277.0,931
278.0,906
279.0,963
280.0,1051
281.0,1084
282.0,934
283.0,916
284.0,1220
285.0,1213
286.0,1512
287.0,1184
288.0,1105
289.0,802
290.0,869
291.0,851
292.0,704
293.0,767
294.0,1351
295.0,1443
296.0,1135
297.0,1630
298.0,855
299.0,469
300.0,737
301.0,668
302.0,591
303.0,648
304.0,745
305.0,591
306.0,657
307.0,562
308.0,610
309.0,693
310.0,624
311.0,626
312.0,789
313.0,603
314.0,847
315.0,642
316.0,696
317.0,746
318.0,962
319.0,502
320.0,574
321.0,554
322.0,580
323.0,586
324.0,653
325.0,642
326.0,660
327.0,600
328.0,636
329.0,726
330.0,733
331.0,506
332.0,654
333.0,658
334.0,603
335.0,642
336.0,787
337.0,566
338.0,798
339.0,866
340.0,809
341.0,972
342.0,1000
343.0,523
344.0,663
345.0,621
346.0,656
347.0,626
348.0,749
349.0,621
350.0,794
351.0,801
352.0,1110
353.0,1088
354.0,899
355.0,1077
356.0,989
357.0,774
358.0,875
359.0,1080
360.0,1197
361.0,1409
362.0,1070
363.0,753
364.0,897
365.0,1015
366.0,1601
367.0,1585
368.0,1404
369.0,1505
370.0,774
371.0,586
372.0,626
373.0,794
374.0,784
375.0,688
376.0,1153
377.0,1294
378.0,897
379.0,1123
380.0,1053
381.0,1000
382.0,1107
383.0,1233
384.0,968
385.0,958
386.0,1158
387.0,661
388.0,788
389.0,991
390.0,1025
391.0,696
392.0,910
393.0,1082
394.0,829
395.0,785
396.0,790
397.0,880
398.0,902
399.0,864
400.0,1308
401.0,1160
402.0,1084
403.0,1322
404.0,1371
405.0,1254
406.0,1018
407.0,1068
408.0,1148
409.0,1146
410.0,1079
411.0,844
412.0,946
413.0,958
414.0,2047
415.0,3152
416.0,3158
417.0,3106
418.0,2288
419.0,2069
420.0,2330
421.0,2353
422.0,2422
423.0,2525
424.0,2088
425.0,1163
426.0,1086
427.0,1046
428.0,1022
429.0,1254
430.0,2712
431.0,2188
432.0,1552
433.0,1379
434.0,875
435.0,938
436.0,863
437.0,1003
438.0,1418
439.0,982
440.0,868
441.0,1200
442.0,1002
443.0,796
444.0,804
445.0,858
446.0,1024
447.0,880
448.0,1553
449.0,1229
450.0,1098
451.0,1159
452.0,1258
453.0,1286
454.0,1659
455.0,1502
456.0,1060
457.0,922
458.0,1097
459.0,795
460.0,827
461.0,1067
462.0,1524
463.0,1579
464.0,1381
465.0,1166
466.0,743
467.0,780
468.0,725
469.0,787
470.0,904
471.0,994
472.0,729
473.0,828
474.0,857
475.0,716
476.0,874
477.0,830
478.0,658
479.0,714
480.0,910
481.0,799
482.0,855
483.0,859
484.0,733
485.0,1005
486.0,961
487.0,625
488.0,864
489.0,1020
490.0,781
491.0,747
492.0,681
493.0,817
494.0,914
495.0,710
496.0,793
497.0,833
498.0,755
499.0,742
500.0,902
501.0,699
502.0,778
503.0,754
504.0,834
505.0,898
506.0,995
507.0,640
508.0,1029
509.0,968
510.0,869
511.0,736
512.0,844
513.0,1015
514.0,844
515.0,805
516.0,757
517.0,912
518.0,955
519.0,799
520.0,833
521.0,872
522.0,924
523.0,1101
524.0,1057
525.0,1335
526.0,961
527.0,957
528.0,1235
529.0,1015
530.0,923
531.0,715
532.0,760
533.0,805
534.0,943
535.0,658
536.0,743
537.0,934
538.0,929
539.0,840
540.0,778
541.0,828
542.0,911
543.0,934
544.0,1108
545.0,945
546.0,926
547.0,997
548.0,1018
549.0,1396
550.0,2260
551.0,1780
552.0,1974
553.0,1450
554.0,1279
555.0,1182
556.0,1005
557.0,884
558.0,1133
559.0,819
560.0,970
561.0,1249
562.0,902
563.0,832
564.0,776
565.0,938
566.0,929
567.0,856
568.0,1368
569.0,1036
570.0,938
571.0,1079
572.0,891
573.0,1132
574.0,1094
575.0,1227
576.0,990
577.0,910
578.0,986
579.0,777
580.0,690
581.0,786
582.0,920
583.0,561
584.0,682
585.0,944
586.0,786
587.0,656
588.0,635
589.0,611
590.0,871
591.0,830
592.0,1084
593.0,1150
594.0,838
595.0,1034
596.0,844
597.0,935
598.0,933
599.0,1100
600.0,1499
601.0,1359
602.0,948
603.0,644
604.0,559
605.0,915
606.0,1461
607.0,1226
608.0,1485
609.0,1451
610.0,713
611.0,900
612.0,976
613.0,990
614.0,1152
615.0,912
616.0,927
617.0,907
618.0,972
619.0,899
620.0,997
621.0,1506
622.0,1743
623.0,1479
624.0,1845
625.0,1957
626.0,1490
627.0,1445
628.0,1608
629.0,1024
630.0,943
631.0,653
632.0,741
633.0,930
634.0,739
635.0,630
636.0,604
637.0,733
638.0,903
639.0,601
640.0,816
641.0,740
642.0,697
643.0,686
644.0,807
645.0,640
646.0,892
647.0,574
648.0,699
649.0,839
650.0,1009
651.0,566
652.0,813
653.0,850
654.0,821
655.0,616
656.0,682
657.0,991
658.0,765
659.0,918
660.0,1452
661.0,1575
662.0,1503
663.0,1207
664.0,1223
665.0,970
666.0,798
667.0,546
668.0,732
669.0,629
670.0,683
671.0,495
672.0,686
673.0,833
674.0,898
675.0,643
676.0,738
677.0,977
678.0,816
679.0,558
680.0,651
681.0,560
682.0,721
683.0,576
684.0,618
685.0,605
686.0,693
687.0,640
688.0,969
689.0,921
690.0,693
691.0,790
692.0,774
693.0,827
694.0,741
695.0,734
696.0,419
